date,sku,warehouse,demand,sales,inventory_on_hand,replenishment_qty,lead_time_days,stockout_flag
12/18/2024,SKU_047,WH_A,20,20,312,0,14,0
12/19/2024,SKU_047,WH_A,13,13,299,0,14,0
12/20/2024,SKU_047,WH_A,23,23,276,0,14,0
12/21/2024,SKU_047,WH_A,19,19,257,0,14,0
12/22/2024,SKU_047,WH_A,20,20,237,0,14,0
12/23/2024,SKU_047,WH_A,20,20,217,0,14,0
12/24/2024,SKU_047,WH_A,20,20,197,0,14,0
12/25/2024,SKU_047,WH_A,20,20,177,0,14,0
12/26/2024,SKU_047,WH_A,30,30,628,481,14,0
12/27/2024,SKU_047,WH_A,21,21,607,0,14,0
12/28/2024,SKU_047,WH_A,18,18,589,0,14,0
12/29/2024,SKU_047,WH_A,17,17,572,0,14,0
12/30/2024,SKU_047,WH_A,17,17,555,0,14,0
12/31/2024,SKU_047,WH_A,14,14,541,0,14,0
1/1/2023,SKU_047,WH_B,26,26,421,0,11,0
1/2/2023,SKU_047,WH_B,22,22,399,0,11,0
1/3/2023,SKU_047,WH_B,25,25,374,0,11,0
1/4/2023,SKU_047,WH_B,25,25,349,0,11,0
1/5/2023,SKU_047,WH_B,32,32,317,0,11,0
1/6/2023,SKU_047,WH_B,19,19,298,0,11,0
1/7/2023,SKU_047,WH_B,25,25,273,0,11,0
1/8/2023,SKU_047,WH_B,23,23,250,0,11,0
1/9/2023,SKU_047,WH_B,17,17,233,0,11,0
1/10/2023,SKU_047,WH_B,23,23,210,0,11,0
1/11/2023,SKU_047,WH_B,15,15,195,0,11,0
1/12/2023,SKU_047,WH_B,13,13,182,0,11,0
1/13/2023,SKU_047,WH_B,19,19,163,0,11,0
1/14/2023,SKU_047,WH_B,14,14,482,333,11,0
1/15/2023,SKU_047,WH_B,26,26,456,0,11,0
1/16/2023,SKU_047,WH_B,19,19,437,0,11,0
1/17/2023,SKU_047,WH_B,29,29,408,0,11,0
1/18/2023,SKU_047,WH_B,18,18,390,0,11,0
1/19/2023,SKU_047,WH_B,19,19,371,0,11,0
1/20/2023,SKU_047,WH_B,24,24,347,0,11,0
1/21/2023,SKU_047,WH_B,23,23,324,0,11,0
1/22/2023,SKU_047,WH_B,22,22,302,0,11,0
1/23/2023,SKU_047,WH_B,15,15,287,0,11,0
1/24/2023,SKU_047,WH_B,21,21,266,0,11,0
1/25/2023,SKU_047,WH_B,27,27,239,0,11,0
1/26/2023,SKU_047,WH_B,17,17,222,0,11,0
1/27/2023,SKU_047,WH_B,26,26,196,0,11,0
1/28/2023,SKU_047,WH_B,25,25,171,0,11,0
1/29/2023,SKU_047,WH_B,23,23,399,251,11,0
1/30/2023,SKU_047,WH_B,11,11,388,0,11,0
1/31/2023,SKU_047,WH_B,19,19,369,0,11,0
2/1/2023,SKU_047,WH_B,24,24,345,0,11,0
2/2/2023,SKU_047,WH_B,17,17,328,0,11,0
2/3/2023,SKU_047,WH_B,22,22,306,0,11,0
2/4/2023,SKU_047,WH_B,18,18,288,0,11,0
2/5/2023,SKU_047,WH_B,21,21,267,0,11,0
2/6/2023,SKU_047,WH_B,20,20,247,0,11,0
2/7/2023,SKU_047,WH_B,25,25,222,0,11,0
2/8/2023,SKU_047,WH_B,13,13,209,0,11,0
2/9/2023,SKU_047,WH_B,25,25,184,0,11,0
2/10/2023,SKU_047,WH_B,22,22,162,0,11,0
2/11/2023,SKU_047,WH_B,18,18,715,571,11,0
2/12/2023,SKU_047,WH_B,17,17,698,0,11,0
2/13/2023,SKU_047,WH_B,15,15,683,0,11,0
2/14/2023,SKU_047,WH_B,15,15,668,0,11,0
2/15/2023,SKU_047,WH_B,22,22,646,0,11,0
2/16/2023,SKU_047,WH_B,21,21,625,0,11,0
2/17/2023,SKU_047,WH_B,12,12,613,0,11,0
2/18/2023,SKU_047,WH_B,16,16,597,0,11,0
2/19/2023,SKU_047,WH_B,18,18,579,0,11,0
2/20/2023,SKU_047,WH_B,21,21,558,0,11,0
2/21/2023,SKU_047,WH_B,27,27,531,0,11,0
2/22/2023,SKU_047,WH_B,18,18,513,0,11,0
2/23/2023,SKU_047,WH_B,18,18,495,0,11,0
2/24/2023,SKU_047,WH_B,24,24,471,0,11,0
2/25/2023,SKU_047,WH_B,14,14,457,0,11,0
2/26/2023,SKU_047,WH_B,18,18,439,0,11,0
2/27/2023,SKU_047,WH_B,26,26,413,0,11,0
2/28/2023,SKU_047,WH_B,14,14,399,0,11,0
3/1/2023,SKU_047,WH_B,19,19,380,0,11,0
3/2/2023,SKU_047,WH_B,15,15,365,0,11,0
3/3/2023,SKU_047,WH_B,17,17,348,0,11,0
3/4/2023,SKU_047,WH_B,23,23,325,0,11,0
3/5/2023,SKU_047,WH_B,24,24,301,0,11,0
3/6/2023,SKU_047,WH_B,21,21,280,0,11,0
3/7/2023,SKU_047,WH_B,23,23,257,0,11,0
3/8/2023,SKU_047,WH_B,25,25,232,0,11,0
3/9/2023,SKU_047,WH_B,14,14,218,0,11,0
3/10/2023,SKU_047,WH_B,22,22,196,0,11,0
3/11/2023,SKU_047,WH_B,20,20,176,0,11,0
3/12/2023,SKU_047,WH_B,17,17,159,0,11,0
3/13/2023,SKU_047,WH_B,26,26,437,304,11,0
3/14/2023,SKU_047,WH_B,14,14,423,0,11,0
3/15/2023,SKU_047,WH_B,22,22,401,0,11,0
3/16/2023,SKU_047,WH_B,14,14,387,0,11,0
3/17/2023,SKU_047,WH_B,19,19,368,0,11,0
3/18/2023,SKU_047,WH_B,19,19,349,0,11,0
3/19/2023,SKU_047,WH_B,20,20,329,0,11,0
3/20/2023,SKU_047,WH_B,17,17,312,0,11,0
3/21/2023,SKU_047,WH_B,33,33,279,0,11,0
3/22/2023,SKU_047,WH_B,16,16,263,0,11,0
3/23/2023,SKU_047,WH_B,17,17,246,0,11,0
3/24/2023,SKU_047,WH_B,14,14,232,0,11,0
3/25/2023,SKU_047,WH_B,15,15,217,0,11,0
3/26/2023,SKU_047,WH_B,19,19,198,0,11,0
3/27/2023,SKU_047,WH_B,23,23,175,0,11,0
3/28/2023,SKU_047,WH_B,21,21,154,0,11,0
3/29/2023,SKU_047,WH_B,14,14,375,235,11,0
3/30/2023,SKU_047,WH_B,23,23,352,0,11,0
3/31/2023,SKU_047,WH_B,14,14,338,0,11,0
4/1/2023,SKU_047,WH_B,27,27,311,0,11,0
4/2/2023,SKU_047,WH_B,20,20,291,0,11,0
4/3/2023,SKU_047,WH_B,26,26,265,0,11,0
4/4/2023,SKU_047,WH_B,21,21,244,0,11,0
4/5/2023,SKU_047,WH_B,22,22,222,0,11,0
4/6/2023,SKU_047,WH_B,16,16,206,0,11,0
4/7/2023,SKU_047,WH_B,20,20,186,0,11,0
4/8/2023,SKU_047,WH_B,16,16,170,0,11,0
4/9/2023,SKU_047,WH_B,18,18,152,0,11,0
4/10/2023,SKU_047,WH_B,18,18,574,440,11,0
4/11/2023,SKU_047,WH_B,26,26,548,0,11,0
4/12/2023,SKU_047,WH_B,24,24,524,0,11,0
4/13/2023,SKU_047,WH_B,26,26,498,0,11,0
4/14/2023,SKU_047,WH_B,26,26,472,0,11,0
4/15/2023,SKU_047,WH_B,10,10,462,0,11,0
4/16/2023,SKU_047,WH_B,29,29,433,0,11,0
4/17/2023,SKU_047,WH_B,14,14,419,0,11,0
4/18/2023,SKU_047,WH_B,20,20,399,0,11,0
4/19/2023,SKU_047,WH_B,22,22,377,0,11,0
4/20/2023,SKU_047,WH_B,14,14,363,0,11,0
4/21/2023,SKU_047,WH_B,24,24,339,0,11,0
4/22/2023,SKU_047,WH_B,17,17,322,0,11,0
4/23/2023,SKU_047,WH_B,18,18,304,0,11,0
4/24/2023,SKU_047,WH_B,19,19,285,0,11,0
4/25/2023,SKU_047,WH_B,19,19,266,0,11,0
4/26/2023,SKU_047,WH_B,17,17,249,0,11,0
4/27/2023,SKU_047,WH_B,13,13,236,0,11,0
4/28/2023,SKU_047,WH_B,26,26,210,0,11,0
4/29/2023,SKU_047,WH_B,21,21,189,0,11,0
4/30/2023,SKU_047,WH_B,9,9,180,0,11,0
5/1/2023,SKU_047,WH_B,21,21,159,0,11,0
5/2/2023,SKU_047,WH_B,19,19,506,366,11,0
5/3/2023,SKU_047,WH_B,18,18,488,0,11,0
5/4/2023,SKU_047,WH_B,17,17,471,0,11,0
5/5/2023,SKU_047,WH_B,13,13,458,0,11,0
5/6/2023,SKU_047,WH_B,13,13,445,0,11,0
5/7/2023,SKU_047,WH_B,16,16,429,0,11,0
5/8/2023,SKU_047,WH_B,21,21,408,0,11,0
5/9/2023,SKU_047,WH_B,16,16,392,0,11,0
5/10/2023,SKU_047,WH_B,24,24,368,0,11,0
5/11/2023,SKU_047,WH_B,18,18,350,0,11,0
5/12/2023,SKU_047,WH_B,14,14,336,0,11,0
5/13/2023,SKU_047,WH_B,14,14,322,0,11,0
5/14/2023,SKU_047,WH_B,18,18,304,0,11,0
5/15/2023,SKU_047,WH_B,20,20,284,0,11,0
5/16/2023,SKU_047,WH_B,21,21,263,0,11,0
5/17/2023,SKU_047,WH_B,19,19,244,0,11,0
5/18/2023,SKU_047,WH_B,15,15,229,0,11,0
5/19/2023,SKU_047,WH_B,23,23,206,0,11,0
5/20/2023,SKU_047,WH_B,17,17,189,0,11,0
5/21/2023,SKU_047,WH_B,29,29,160,0,11,0
5/22/2023,SKU_047,WH_B,21,21,714,575,11,0
5/23/2023,SKU_047,WH_B,17,17,697,0,11,0
5/24/2023,SKU_047,WH_B,23,23,674,0,11,0
5/25/2023,SKU_047,WH_B,23,23,651,0,11,0
5/26/2023,SKU_047,WH_B,17,17,634,0,11,0
5/27/2023,SKU_047,WH_B,14,14,620,0,11,0
5/28/2023,SKU_047,WH_B,13,13,607,0,11,0
5/29/2023,SKU_047,WH_B,30,30,577,0,11,0
5/30/2023,SKU_047,WH_B,22,22,555,0,11,0
5/31/2023,SKU_047,WH_B,16,16,539,0,11,0
6/1/2023,SKU_047,WH_B,15,15,524,0,11,0
6/2/2023,SKU_047,WH_B,25,25,499,0,11,0
6/3/2023,SKU_047,WH_B,28,28,471,0,11,0
6/4/2023,SKU_047,WH_B,16,16,455,0,11,0
6/5/2023,SKU_047,WH_B,25,25,430,0,11,0
6/6/2023,SKU_047,WH_B,17,17,413,0,11,0
6/7/2023,SKU_047,WH_B,22,22,391,0,11,0
6/8/2023,SKU_047,WH_B,23,23,368,0,11,0
6/9/2023,SKU_047,WH_B,19,19,349,0,11,0
6/10/2023,SKU_047,WH_B,19,19,330,0,11,0
6/11/2023,SKU_047,WH_B,11,11,319,0,11,0
6/12/2023,SKU_047,WH_B,23,23,296,0,11,0
6/13/2023,SKU_047,WH_B,23,23,273,0,11,0
6/14/2023,SKU_047,WH_B,26,26,247,0,11,0
6/15/2023,SKU_047,WH_B,24,24,223,0,11,0
6/16/2023,SKU_047,WH_B,24,24,199,0,11,0
6/17/2023,SKU_047,WH_B,8,8,191,0,11,0
6/18/2023,SKU_047,WH_B,24,24,167,0,11,0
6/19/2023,SKU_047,WH_B,20,20,590,443,11,0
6/20/2023,SKU_047,WH_B,23,23,567,0,11,0
6/21/2023,SKU_047,WH_B,11,11,556,0,11,0
6/22/2023,SKU_047,WH_B,22,22,534,0,11,0
6/23/2023,SKU_047,WH_B,18,18,516,0,11,0
6/24/2023,SKU_047,WH_B,17,17,499,0,11,0
6/25/2023,SKU_047,WH_B,17,17,482,0,11,0
6/26/2023,SKU_047,WH_B,17,17,465,0,11,0
6/27/2023,SKU_047,WH_B,22,22,443,0,11,0
6/28/2023,SKU_047,WH_B,19,19,424,0,11,0
6/29/2023,SKU_047,WH_B,11,11,413,0,11,0
6/30/2023,SKU_047,WH_B,18,18,395,0,11,0
7/1/2023,SKU_047,WH_B,16,16,379,0,11,0
7/2/2023,SKU_047,WH_B,20,20,359,0,11,0
7/3/2023,SKU_047,WH_B,23,23,336,0,11,0
7/4/2023,SKU_047,WH_B,29,29,307,0,11,0
7/5/2023,SKU_047,WH_B,21,21,286,0,11,0
7/6/2023,SKU_047,WH_B,19,19,267,0,11,0
7/7/2023,SKU_047,WH_B,20,20,247,0,11,0
7/8/2023,SKU_047,WH_B,22,22,225,0,11,0
7/9/2023,SKU_047,WH_B,28,28,197,0,11,0
7/10/2023,SKU_047,WH_B,18,18,179,0,11,0
7/11/2023,SKU_047,WH_B,23,23,156,0,11,0
7/12/2023,SKU_047,WH_B,20,20,575,439,11,0
7/13/2023,SKU_047,WH_B,27,27,548,0,11,0
7/14/2023,SKU_047,WH_B,21,21,527,0,11,0
7/15/2023,SKU_047,WH_B,20,20,507,0,11,0
7/16/2023,SKU_047,WH_B,28,28,479,0,11,0
7/17/2023,SKU_047,WH_B,24,24,455,0,11,0
7/18/2023,SKU_047,WH_B,25,25,430,0,11,0
7/19/2023,SKU_047,WH_B,19,19,411,0,11,0
7/20/2023,SKU_047,WH_B,19,19,392,0,11,0
7/21/2023,SKU_047,WH_B,24,24,368,0,11,0
7/22/2023,SKU_047,WH_B,23,23,345,0,11,0
7/23/2023,SKU_047,WH_B,15,15,330,0,11,0
7/24/2023,SKU_047,WH_B,15,15,315,0,11,0
7/25/2023,SKU_047,WH_B,19,19,296,0,11,0
7/26/2023,SKU_047,WH_B,15,15,281,0,11,0
7/27/2023,SKU_047,WH_B,22,22,259,0,11,0
7/28/2023,SKU_047,WH_B,13,13,246,0,11,0
7/29/2023,SKU_047,WH_B,16,16,230,0,11,0
7/30/2023,SKU_047,WH_B,27,27,203,0,11,0
7/31/2023,SKU_047,WH_B,21,21,182,0,11,0
8/1/2023,SKU_047,WH_B,16,16,166,0,11,0
8/2/2023,SKU_047,WH_B,19,19,514,367,11,0
8/3/2023,SKU_047,WH_B,28,28,486,0,11,0
8/4/2023,SKU_047,WH_B,20,20,466,0,11,0
8/5/2023,SKU_047,WH_B,21,21,445,0,11,0
8/6/2023,SKU_047,WH_B,23,23,422,0,11,0
8/7/2023,SKU_047,WH_B,17,17,405,0,11,0
8/8/2023,SKU_047,WH_B,22,22,383,0,11,0
8/9/2023,SKU_047,WH_B,14,14,369,0,11,0
8/10/2023,SKU_047,WH_B,26,26,343,0,11,0
8/11/2023,SKU_047,WH_B,15,15,328,0,11,0
8/12/2023,SKU_047,WH_B,19,19,309,0,11,0
8/13/2023,SKU_047,WH_B,19,19,290,0,11,0
8/14/2023,SKU_047,WH_B,21,21,269,0,11,0
8/15/2023,SKU_047,WH_B,21,21,248,0,11,0
8/16/2023,SKU_047,WH_B,24,24,224,0,11,0
8/17/2023,SKU_047,WH_B,16,16,208,0,11,0
8/18/2023,SKU_047,WH_B,17,17,191,0,11,0
8/19/2023,SKU_047,WH_B,28,28,163,0,11,0
8/20/2023,SKU_047,WH_B,19,19,726,582,11,0
8/21/2023,SKU_047,WH_B,20,20,706,0,11,0
8/22/2023,SKU_047,WH_B,18,18,688,0,11,0
8/23/2023,SKU_047,WH_B,18,18,670,0,11,0
8/24/2023,SKU_047,WH_B,25,25,645,0,11,0
8/25/2023,SKU_047,WH_B,20,20,625,0,11,0
8/26/2023,SKU_047,WH_B,16,16,609,0,11,0
8/27/2023,SKU_047,WH_B,29,29,580,0,11,0
8/28/2023,SKU_047,WH_B,25,25,555,0,11,0
8/29/2023,SKU_047,WH_B,17,17,538,0,11,0
8/30/2023,SKU_047,WH_B,22,22,516,0,11,0
8/31/2023,SKU_047,WH_B,15,15,501,0,11,0
9/1/2023,SKU_047,WH_B,28,28,473,0,11,0
9/2/2023,SKU_047,WH_B,18,18,455,0,11,0
9/3/2023,SKU_047,WH_B,19,19,436,0,11,0
9/4/2023,SKU_047,WH_B,20,20,416,0,11,0
9/5/2023,SKU_047,WH_B,20,20,396,0,11,0
9/6/2023,SKU_047,WH_B,26,26,370,0,11,0
9/7/2023,SKU_047,WH_B,20,20,350,0,11,0
9/8/2023,SKU_047,WH_B,27,27,323,0,11,0
9/9/2023,SKU_047,WH_B,16,16,307,0,11,0
9/10/2023,SKU_047,WH_B,25,25,282,0,11,0
9/11/2023,SKU_047,WH_B,15,15,267,0,11,0
9/12/2023,SKU_047,WH_B,24,24,243,0,11,0
9/13/2023,SKU_047,WH_B,15,15,228,0,11,0
9/14/2023,SKU_047,WH_B,15,15,213,0,11,0
9/15/2023,SKU_047,WH_B,13,13,200,0,11,0
9/16/2023,SKU_047,WH_B,15,15,185,0,11,0
9/17/2023,SKU_047,WH_B,22,22,163,0,11,0
9/18/2023,SKU_047,WH_B,22,22,499,358,11,0
9/19/2023,SKU_047,WH_B,19,19,480,0,11,0
9/20/2023,SKU_047,WH_B,14,14,466,0,11,0
9/21/2023,SKU_047,WH_B,15,15,451,0,11,0
9/22/2023,SKU_047,WH_B,21,21,430,0,11,0
9/23/2023,SKU_047,WH_B,17,17,413,0,11,0
9/24/2023,SKU_047,WH_B,25,25,388,0,11,0
9/25/2023,SKU_047,WH_B,23,23,365,0,11,0
9/26/2023,SKU_047,WH_B,14,14,351,0,11,0
9/27/2023,SKU_047,WH_B,17,17,334,0,11,0
9/28/2023,SKU_047,WH_B,20,20,314,0,11,0
9/29/2023,SKU_047,WH_B,17,17,297,0,11,0
9/30/2023,SKU_047,WH_B,9,9,288,0,11,0
10/1/2023,SKU_047,WH_B,16,16,272,0,11,0
10/2/2023,SKU_047,WH_B,26,26,246,0,11,0
10/3/2023,SKU_047,WH_B,18,18,228,0,11,0
10/4/2023,SKU_047,WH_B,17,17,211,0,11,0
10/5/2023,SKU_047,WH_B,25,25,186,0,11,0
10/6/2023,SKU_047,WH_B,9,9,177,0,11,0
10/7/2023,SKU_047,WH_B,20,20,157,0,11,0
10/8/2023,SKU_047,WH_B,14,14,412,269,11,0
10/9/2023,SKU_047,WH_B,20,20,392,0,11,0
10/10/2023,SKU_047,WH_B,18,18,374,0,11,0
10/11/2023,SKU_047,WH_B,18,18,356,0,11,0
10/12/2023,SKU_047,WH_B,19,19,337,0,11,0
10/13/2023,SKU_047,WH_B,22,22,315,0,11,0
10/14/2023,SKU_047,WH_B,24,24,291,0,11,0
10/15/2023,SKU_047,WH_B,16,16,275,0,11,0
10/16/2023,SKU_047,WH_B,18,18,257,0,11,0
10/17/2023,SKU_047,WH_B,19,19,238,0,11,0
10/18/2023,SKU_047,WH_B,21,21,217,0,11,0
10/19/2023,SKU_047,WH_B,13,13,204,0,11,0
10/20/2023,SKU_047,WH_B,18,18,186,0,11,0
10/21/2023,SKU_047,WH_B,14,14,172,0,11,0
10/22/2023,SKU_047,WH_B,25,25,569,422,11,0
10/23/2023,SKU_047,WH_B,19,19,550,0,11,0
10/24/2023,SKU_047,WH_B,17,17,533,0,11,0
10/25/2023,SKU_047,WH_B,17,17,516,0,11,0
10/26/2023,SKU_047,WH_B,24,24,492,0,11,0
10/27/2023,SKU_047,WH_B,27,27,465,0,11,0
10/28/2023,SKU_047,WH_B,17,17,448,0,11,0
10/29/2023,SKU_047,WH_B,21,21,427,0,11,0
10/30/2023,SKU_047,WH_B,14,14,413,0,11,0
10/31/2023,SKU_047,WH_B,19,19,394,0,11,0
11/1/2023,SKU_047,WH_B,22,22,372,0,11,0
11/2/2023,SKU_047,WH_B,23,23,349,0,11,0
11/3/2023,SKU_047,WH_B,20,20,329,0,11,0
11/4/2023,SKU_047,WH_B,20,20,309,0,11,0
11/5/2023,SKU_047,WH_B,22,22,287,0,11,0
11/6/2023,SKU_047,WH_B,24,24,263,0,11,0
11/7/2023,SKU_047,WH_B,20,20,243,0,11,0
11/8/2023,SKU_047,WH_B,32,32,211,0,11,0
11/9/2023,SKU_047,WH_B,19,19,192,0,11,0
11/10/2023,SKU_047,WH_B,20,20,172,0,11,0
11/11/2023,SKU_047,WH_B,28,28,570,426,11,0
11/12/2023,SKU_047,WH_B,21,21,549,0,11,0
11/13/2023,SKU_047,WH_B,19,19,530,0,11,0
11/14/2023,SKU_047,WH_B,21,21,509,0,11,0
11/15/2023,SKU_047,WH_B,25,25,484,0,11,0
11/16/2023,SKU_047,WH_B,26,26,458,0,11,0
11/17/2023,SKU_047,WH_B,17,17,441,0,11,0
11/18/2023,SKU_047,WH_B,25,25,416,0,11,0
11/19/2023,SKU_047,WH_B,20,20,396,0,11,0
11/20/2023,SKU_047,WH_B,23,23,373,0,11,0
11/21/2023,SKU_047,WH_B,18,18,355,0,11,0
11/22/2023,SKU_047,WH_B,17,17,338,0,11,0
11/23/2023,SKU_047,WH_B,22,22,316,0,11,0
11/24/2023,SKU_047,WH_B,19,19,297,0,11,0
11/25/2023,SKU_047,WH_B,23,23,274,0,11,0
11/26/2023,SKU_047,WH_B,18,18,256,0,11,0
11/27/2023,SKU_047,WH_B,21,21,235,0,11,0
11/28/2023,SKU_047,WH_B,19,19,216,0,11,0
11/29/2023,SKU_047,WH_B,16,16,200,0,11,0
11/30/2023,SKU_047,WH_B,19,19,181,0,11,0
12/1/2023,SKU_047,WH_B,21,21,160,0,11,0
12/2/2023,SKU_047,WH_B,21,21,535,396,11,0
12/3/2023,SKU_047,WH_B,19,19,516,0,11,0
12/4/2023,SKU_047,WH_B,20,20,496,0,11,0
12/5/2023,SKU_047,WH_B,18,18,478,0,11,0
12/6/2023,SKU_047,WH_B,12,12,466,0,11,0
12/7/2023,SKU_047,WH_B,15,15,451,0,11,0
12/8/2023,SKU_047,WH_B,17,17,434,0,11,0
12/9/2023,SKU_047,WH_B,27,27,407,0,11,0
12/10/2023,SKU_047,WH_B,10,10,397,0,11,0
12/11/2023,SKU_047,WH_B,21,21,376,0,11,0
12/12/2023,SKU_047,WH_B,27,27,349,0,11,0
12/13/2023,SKU_047,WH_B,25,25,324,0,11,0
12/14/2023,SKU_047,WH_B,27,27,297,0,11,0
12/15/2023,SKU_047,WH_B,18,18,279,0,11,0
12/16/2023,SKU_047,WH_B,25,25,254,0,11,0
12/17/2023,SKU_047,WH_B,21,21,233,0,11,0
12/18/2023,SKU_047,WH_B,20,20,213,0,11,0
12/19/2023,SKU_047,WH_B,20,20,193,0,11,0
12/20/2023,SKU_047,WH_B,24,24,169,0,11,0
12/21/2023,SKU_047,WH_B,18,18,151,0,11,0
12/22/2023,SKU_047,WH_B,21,21,511,381,11,0
12/23/2023,SKU_047,WH_B,25,25,486,0,11,0
12/24/2023,SKU_047,WH_B,24,24,462,0,11,0
12/25/2023,SKU_047,WH_B,13,13,449,0,11,0
12/26/2023,SKU_047,WH_B,13,13,436,0,11,0
12/27/2023,SKU_047,WH_B,19,19,417,0,11,0
12/28/2023,SKU_047,WH_B,13,13,404,0,11,0
12/29/2023,SKU_047,WH_B,17,17,387,0,11,0
12/30/2023,SKU_047,WH_B,22,22,365,0,11,0
12/31/2023,SKU_047,WH_B,17,17,348,0,11,0
1/1/2024,SKU_047,WH_B,18,18,330,0,11,0
1/2/2024,SKU_047,WH_B,13,13,317,0,11,0
1/3/2024,SKU_047,WH_B,21,21,296,0,11,0
1/4/2024,SKU_047,WH_B,18,18,278,0,11,0
1/5/2024,SKU_047,WH_B,23,23,255,0,11,0
1/6/2024,SKU_047,WH_B,16,16,239,0,11,0
1/7/2024,SKU_047,WH_B,22,22,217,0,11,0
1/8/2024,SKU_047,WH_B,27,27,190,0,11,0
1/9/2024,SKU_047,WH_B,20,20,170,0,11,0
1/10/2024,SKU_047,WH_B,16,16,154,0,11,0
1/11/2024,SKU_047,WH_B,21,21,663,530,11,0
1/12/2024,SKU_047,WH_B,17,17,646,0,11,0
1/13/2024,SKU_047,WH_B,22,22,624,0,11,0
1/14/2024,SKU_047,WH_B,24,24,600,0,11,0
1/15/2024,SKU_047,WH_B,28,28,572,0,11,0
1/16/2024,SKU_047,WH_B,21,21,551,0,11,0
1/17/2024,SKU_047,WH_B,17,17,534,0,11,0
1/18/2024,SKU_047,WH_B,16,16,518,0,11,0
1/19/2024,SKU_047,WH_B,19,19,499,0,11,0
1/20/2024,SKU_047,WH_B,18,18,481,0,11,0
1/21/2024,SKU_047,WH_B,22,22,459,0,11,0
1/22/2024,SKU_047,WH_B,12,12,447,0,11,0
1/23/2024,SKU_047,WH_B,26,26,421,0,11,0
1/24/2024,SKU_047,WH_B,20,20,401,0,11,0
1/25/2024,SKU_047,WH_B,28,28,373,0,11,0
1/26/2024,SKU_047,WH_B,20,20,353,0,11,0
1/27/2024,SKU_047,WH_B,31,31,322,0,11,0
1/28/2024,SKU_047,WH_B,15,15,307,0,11,0
1/29/2024,SKU_047,WH_B,20,20,287,0,11,0
1/30/2024,SKU_047,WH_B,16,16,271,0,11,0
1/31/2024,SKU_047,WH_B,14,14,257,0,11,0
2/1/2024,SKU_047,WH_B,26,26,231,0,11,0
2/2/2024,SKU_047,WH_B,17,17,214,0,11,0
2/3/2024,SKU_047,WH_B,34,34,180,0,11,0
2/4/2024,SKU_047,WH_B,31,31,739,590,11,0
2/5/2024,SKU_047,WH_B,27,27,712,0,11,0
2/6/2024,SKU_047,WH_B,22,22,690,0,11,0
2/7/2024,SKU_047,WH_B,14,14,676,0,11,0
2/8/2024,SKU_047,WH_B,16,16,660,0,11,0
2/9/2024,SKU_047,WH_B,19,19,641,0,11,0
2/10/2024,SKU_047,WH_B,18,18,623,0,11,0
2/11/2024,SKU_047,WH_B,21,21,602,0,11,0
2/12/2024,SKU_047,WH_B,16,16,586,0,11,0
2/13/2024,SKU_047,WH_B,24,24,562,0,11,0
2/14/2024,SKU_047,WH_B,24,24,538,0,11,0
2/15/2024,SKU_047,WH_B,18,18,520,0,11,0
2/16/2024,SKU_047,WH_B,20,20,500,0,11,0
2/17/2024,SKU_047,WH_B,22,22,478,0,11,0
2/18/2024,SKU_047,WH_B,20,20,458,0,11,0
2/19/2024,SKU_047,WH_B,25,25,433,0,11,0
2/20/2024,SKU_047,WH_B,19,19,414,0,11,0
2/21/2024,SKU_047,WH_B,19,19,395,0,11,0
2/22/2024,SKU_047,WH_B,19,19,376,0,11,0
2/23/2024,SKU_047,WH_B,23,23,353,0,11,0
2/24/2024,SKU_047,WH_B,19,19,334,0,11,0
2/25/2024,SKU_047,WH_B,16,16,318,0,11,0
2/26/2024,SKU_047,WH_B,17,17,301,0,11,0
2/27/2024,SKU_047,WH_B,22,22,279,0,11,0
2/28/2024,SKU_047,WH_B,21,21,258,0,11,0
2/29/2024,SKU_047,WH_B,29,29,229,0,11,0
3/1/2024,SKU_047,WH_B,21,21,208,0,11,0
3/2/2024,SKU_047,WH_B,17,17,191,0,11,0
3/3/2024,SKU_047,WH_B,15,15,176,0,11,0
3/4/2024,SKU_047,WH_B,26,26,150,0,11,0
3/5/2024,SKU_047,WH_B,18,18,596,464,11,0
3/6/2024,SKU_047,WH_B,16,16,580,0,11,0
3/7/2024,SKU_047,WH_B,22,22,558,0,11,0
3/8/2024,SKU_047,WH_B,21,21,537,0,11,0
3/9/2024,SKU_047,WH_B,24,24,513,0,11,0
3/10/2024,SKU_047,WH_B,11,11,502,0,11,0
3/11/2024,SKU_047,WH_B,27,27,475,0,11,0
3/12/2024,SKU_047,WH_B,28,28,447,0,11,0
3/13/2024,SKU_047,WH_B,17,17,430,0,11,0
3/14/2024,SKU_047,WH_B,21,21,409,0,11,0
3/15/2024,SKU_047,WH_B,12,12,397,0,11,0
3/16/2024,SKU_047,WH_B,20,20,377,0,11,0
3/17/2024,SKU_047,WH_B,19,19,358,0,11,0
3/18/2024,SKU_047,WH_B,22,22,336,0,11,0
3/19/2024,SKU_047,WH_B,19,19,317,0,11,0
3/20/2024,SKU_047,WH_B,21,21,296,0,11,0
3/21/2024,SKU_047,WH_B,24,24,272,0,11,0
3/22/2024,SKU_047,WH_B,25,25,247,0,11,0
3/23/2024,SKU_047,WH_B,22,22,225,0,11,0
3/24/2024,SKU_047,WH_B,29,29,196,0,11,0
3/25/2024,SKU_047,WH_B,20,20,176,0,11,0
3/26/2024,SKU_047,WH_B,19,19,157,0,11,0
